# time, value
1., 0.000116568576557
1.001, 0.000148067302241
1.002, 0.000167179293286
1.003, 0.000181162202019
1.004, 0.000192900523537
1.005, 0.000201926542344
1.006, 0.000208926978312
1.007, 0.000215910912001
1.008, 0.000223577654837
1.009, 0.000230122742425
1.01, 0.000229795316667
1.011, 0.000233191714286
1.012, 0.00023228575
1.013, 0.000235703416667
1.014, 0.000240707386364
1.015, 0.000238869333334
1.016, 0.000245612868421
1.017, 0.000241
1.018, 0.00023694117647
1.019, 0.000233125
1.02, 0.00021065625
1.021, 0.000200933333333
1.022, 0.000196321428572
1.023, 0.000186
1.024, 0.000188461538462
1.025, 0.000173
1.026, 0.000165375
1.027, 0.000149333333333
1.028, 0.000148954545455
1.029, 0.000132272727273
1.03, 0.000107090909091
1.031, 0.0001072
1.032, 8.91e-05
1.033, 8.33e-05
1.034, 7.58333333333e-05
1.035, 6.4e-05
1.036, 5.75555555556e-05
1.037, 4.64444444444e-05
1.038, 4.875e-05
1.039, 4e-05
1.04, 3.075e-05
1.041, 2.1e-05
1.042, 1.53571428574e-05
1.043, 9.42857142879e-06
1.044, 3.21428571451e-06
1.045, 2.22044604925e-16
1.046, 2.22044604925e-16
1.047, 2.22044604925e-16
1.048, 2.22044604925e-16
1.049, 0.
1.05, 0.
1.051, 0.
1.052, 0.
1.053, 0.
1.054, 0.
1.055, 0.
1.056, 0.
1.057, 0.
1.058, 0.
1.059, 0.
1.06, 0.
1.061, 0.
1.062, 0.
1.063, 0.
1.064, 0.
1.065, 0.
1.066, 0.
1.067, 0.
1.068, 0.
1.069, 0.
1.07, 0.
1.071, 0.
1.072, 0.
1.073, 0.
1.074, 0.
1.075, 0.
1.076, 0.
1.077, 0.
1.078, 0.
1.079, 0.
1.08, 0.
1.081, 0.
1.082, 0.
1.083, 0.
1.084, 0.
1.085, 0.
1.086, 0.
1.087, 0.
1.088, 0.
1.089, 0.
1.09, 0.
1.091, 0.
1.092, 0.
1.093, 0.
1.094, 0.
1.095, 0.
1.096, 0.
1.097, 0.
1.098, 0.
1.099, 0.
1.1, 0.
1.101, 0.
1.102, 0.
1.103, 0.
1.104, 0.
1.105, 0.
1.106, 0.
1.107, 0.
1.108, 0.
1.109, 0.
1.11, 0.
1.111, 0.
1.112, 0.
1.113, 0.
1.114, 0.
1.115, 0.
1.116, 0.
1.117, 0.
1.118, 0.
1.119, 0.
1.12, 0.
1.121, 0.
1.122, 0.
1.123, 0.
1.124, 0.
1.125, 0.
1.126, 0.
1.127, 0.
1.128, 0.
1.129, 0.
1.13, 0.
1.131, 0.
1.132, 0.
1.133, 0.
1.134, 0.
1.135, 0.
1.136, 0.
1.137, 0.
1.138, 0.
1.139, 0.
1.14, 0.
1.141, 0.
1.142, 0.
1.143, 0.
1.144, 0.
1.145, 0.
1.146, 0.
1.147, 0.
1.148, 0.
1.149, 0.
1.15, 0.
1.151, 0.
1.152, 0.
1.153, 0.
1.154, 0.
1.155, 0.
1.156, 0.
1.157, 0.
1.158, 0.
1.159, 0.
1.16, 0.
1.161, 0.
1.162, 0.
1.163, 0.
1.164, 0.
1.165, 0.
1.166, 0.
1.167, 0.
1.168, 0.
1.169, 0.
1.17, 0.
1.171, 0.
1.172, 0.
1.173, 0.
1.174, 0.
1.175, 0.
1.176, 0.
1.177, 0.
1.178, 0.
1.179, 0.
1.18, 0.
1.181, 0.
1.182, 0.
1.183, 0.
1.184, 0.
1.185, 0.
1.186, 0.
1.187, 0.
1.188, 0.
1.189, 0.
1.19, 0.
1.191, 0.
1.192, 0.
1.193, 0.
1.194, 0.
1.195, 0.
1.196, 0.
1.197, 0.
1.198, 0.
