# time, value
1., 9.99303499207e-05
1.001, 0.000161174843829
1.002, 0.00020275061095
1.003, 0.000235536771811
1.004, 0.000261868588005
1.005, 0.000281210242135
1.006, 0.000302535625004
1.007, 0.000318708126623
1.008, 0.000335311698162
1.009, 0.000351700136364
1.01, 0.00036457384425
1.011, 0.000371183235428
1.012, 0.000380445
1.013, 0.000389838166667
1.014, 0.000402405681818
1.015, 0.000399734857143
1.016, 0.000419707631579
1.017, 0.000425581
1.018, 0.000423651941176
1.019, 0.00043065
1.02, 0.00041278125
1.021, 0.000418
1.022, 0.000423857142857
1.023, 0.000399428571429
1.024, 0.000410576923077
1.025, 0.000393
1.026, 0.00040725
1.027, 0.000380333333333
1.028, 0.000383590909091
1.029, 0.000361363636364
1.03, 0.000343818181818
1.031, 0.000352
1.032, 0.00032175
1.033, 0.0002975
1.034, 0.000307222222222
1.035, 0.00029
1.036, 0.000259
1.037, 0.000242777777778
1.038, 0.0002461875
1.039, 0.0002275
1.04, 0.0002024375
1.041, 0.000181125
1.042, 0.000178142857143
1.043, 0.000160285714286
1.044, 0.000160714285715
1.045, 0.000131428571429
1.046, 0.000127571428572
1.047, 0.000113142857143
1.048, 9.45000000002e-05
1.049, 0.000108333333333
1.05, 8.5e-05
1.051, 7.36666666667e-05
1.052, 7.06666666667e-05
1.053, 7.2e-05
1.054, 5.5e-05
1.055, 4.66666666667e-05
1.056, 3.8e-05
1.057, 3.48e-05
1.058, 3.54e-05
1.059, 3e-05
1.06, 3.05e-05
1.061, 3.1e-05
1.062, 2.52e-05
1.063, 1.92e-05
1.064, 1.3e-05
1.065, 1.32e-05
1.066, 6.7e-06
1.067, 6.8e-06
1.068, 6.9e-06
1.069, 8.75e-06
1.07, 8.875e-06
1.071, 0.
1.072, 0.
1.073, 0.
1.074, 0.
1.075, 0.
1.076, 0.
1.077, 0.
1.078, 0.
1.079, 0.
1.08, 0.
1.081, 0.
1.082, 0.
1.083, 0.
1.084, 0.
1.085, 0.
1.086, 0.
1.087, 0.
1.088, 0.
1.089, 0.
1.09, 0.
1.091, 0.
1.092, 0.
1.093, 0.
1.094, 0.
1.095, 0.
1.096, 0.
1.097, 0.
1.098, 0.
1.099, 0.
1.1, 0.
1.101, 0.
1.102, 0.
1.103, 0.
1.104, 0.
1.105, 0.
1.106, 0.
1.107, 0.
1.108, 0.
1.109, 0.
1.11, 0.
1.111, 0.
1.112, 0.
1.113, 0.
1.114, 0.
1.115, 0.
1.116, 0.
1.117, 0.
1.118, 0.
1.119, 0.
1.12, 0.
1.121, 0.
1.122, 0.
1.123, 0.
1.124, 0.
1.125, 0.
1.126, 0.
1.127, 0.
1.128, 0.
1.129, 0.
1.13, 0.
1.131, 0.
1.132, 0.
1.133, 0.
1.134, 0.
1.135, 0.
1.136, 0.
1.137, 0.
1.138, 0.
1.139, 0.
1.14, 0.
1.141, 0.
1.142, 0.
1.143, 0.
1.144, 0.
1.145, 0.
1.146, 0.
1.147, 0.
1.148, 0.
1.149, 0.
1.15, 0.
1.151, 0.
1.152, 0.
1.153, 0.
1.154, 0.
1.155, 0.
1.156, 0.
1.157, 0.
1.158, 0.
1.159, 0.
1.16, 0.
1.161, 0.
1.162, 0.
1.163, 0.
1.164, 0.
1.165, 0.
1.166, 0.
1.167, 0.
1.168, 0.
1.169, 0.
1.17, 0.
1.171, 0.
1.172, 0.
1.173, 0.
1.174, 0.
1.175, 0.
1.176, 0.
1.177, 0.
1.178, 0.
1.179, 0.
1.18, 0.
1.181, 0.
1.182, 0.
1.183, 0.
1.184, 0.
1.185, 0.
1.186, 0.
1.187, 0.
1.188, 0.
1.189, 0.
1.19, 0.
1.191, 0.
1.192, 0.
1.193, 0.
1.194, 0.
1.195, 0.
1.196, 0.
1.197, 0.
1.198, 0.
